Earnings Date,EPS Estimate,Reported EPS,Surprise(%),ticker,beat
2017-10-19,0.95,1.0,4.89,DHR,1
2017-07-20,0.97,0.99,2.2,DHR,1
2017-04-20,0.84,0.85,0.85,DHR,1
2017-01-31,1.03,1.05,1.92,DHR,1
2016-10-20,0.82,0.87,5.47,DHR,1
2016-07-25,1.22,1.25,2.08,DHR,1
2025-04-24,0.98,1.09,10.84,CMCSA,1
2025-01-30,0.86,0.96,11.44,CMCSA,1
2024-10-31,1.06,1.12,5.66,CMCSA,1
2024-07-23,1.12,1.21,8.44,CMCSA,1
2024-04-25,0.99,1.04,5.23,CMCSA,1
2024-01-25,0.79,0.84,5.87,CMCSA,1
2023-10-26,0.95,1.08,13.82,CMCSA,1
2023-07-27,0.97,1.13,16.27,CMCSA,1
2023-04-27,0.82,0.92,12.19,CMCSA,1
2023-01-26,0.77,0.82,6.37,CMCSA,1
2022-10-27,0.9,0.96,6.76,CMCSA,1
2022-07-28,0.92,1.01,10.33,CMCSA,1
2022-04-28,0.8,0.86,6.93,CMCSA,1
2022-01-27,0.73,0.77,4.93,CMCSA,1
2021-10-28,0.75,0.87,15.89,CMCSA,1
2021-07-29,0.67,0.84,26.03,CMCSA,1
2021-04-29,0.59,0.76,29.62,CMCSA,1
2021-01-28,0.48,0.56,16.25,CMCSA,1
2020-10-29,0.52,0.65,25.66,CMCSA,1
2020-07-30,0.55,0.69,24.7,CMCSA,1
2020-04-30,0.68,0.71,4.82,CMCSA,1
2020-01-23,0.76,0.79,3.68,CMCSA,1
2019-10-24,0.75,0.79,5.88,CMCSA,1
2019-07-25,0.75,0.78,3.65,CMCSA,1
2019-04-25,0.68,0.76,11.72,CMCSA,1
2019-01-23,0.62,0.64,2.62,CMCSA,1
2018-10-25,0.61,0.65,7.42,CMCSA,1
2018-07-26,0.6,0.65,7.85,CMCSA,1
2018-04-25,0.59,0.62,5.65,CMCSA,1
2018-01-24,0.47,0.49,4.76,CMCSA,1
2017-10-26,0.5,0.52,4.89,CMCSA,1
2017-07-27,0.48,0.52,7.47,CMCSA,1
2017-04-27,0.44,0.53,19.17,CMCSA,1
2017-01-26,0.43,0.45,2.72,CMCSA,1
2016-10-26,0.46,0.46,0.99,CMCSA,0
2016-07-27,0.4,0.42,2.95,CMCSA,1
2025-04-24,1.49,1.8,20.55,BMY,1
2025-02-06,1.46,1.67,14.67,BMY,1
2024-10-31,1.49,1.8,20.71,BMY,1
2024-07-26,1.63,2.07,27.22,BMY,1
2024-04-25,-4.44,-4.4,0.8,BMY,1
2024-02-02,1.53,1.7,11.13,BMY,1
2023-10-26,1.76,2.0,13.64,BMY,1
2023-07-27,1.98,1.75,-11.43,BMY,0
2023-04-27,1.97,2.05,3.92,BMY,1
2023-02-02,1.72,1.82,5.69,BMY,1
2022-10-25,1.83,1.99,8.84,BMY,1
2022-07-27,1.79,1.93,7.87,BMY,1
2022-04-29,1.91,2.06,7.79,BMY,1
2022-02-04,1.8,1.83,1.9,BMY,1
2021-10-27,1.92,2.0,4.23,BMY,1
2021-07-28,1.89,1.93,2.32,BMY,1
2021-04-29,1.82,1.74,-4.26,BMY,0
2021-02-04,1.42,1.46,3.15,BMY,1
2020-11-05,1.49,1.63,9.06,BMY,1
2020-08-06,1.48,1.63,9.89,BMY,1
2020-05-07,1.49,1.72,15.72,BMY,1
2020-02-06,0.88,1.22,38.24,BMY,1
2019-10-31,1.07,1.17,9.14,BMY,1
2019-07-25,1.07,1.18,10.8,BMY,1
2019-04-25,1.09,1.1,1.17,BMY,1
2019-01-24,0.85,0.94,11.07,BMY,1
2018-10-25,0.91,1.09,19.39,BMY,1
2018-07-26,0.87,1.01,15.56,BMY,1
2018-04-26,0.85,0.94,10.76,BMY,1
2018-02-05,0.67,0.68,1.34,BMY,1
2017-10-26,0.77,0.75,-2.85,BMY,0
2017-07-27,0.74,0.74,0.38,BMY,0
2017-04-27,0.74,0.84,13.62,BMY,1
2017-01-26,0.67,0.63,-5.36,BMY,0
2025-05-01,3.02,3.34,10.48,LLY,1
2025-02-06,4.95,5.32,7.51,LLY,1
2024-10-30,1.47,1.18,-19.54,LLY,0
2024-08-08,2.6,3.92,50.92,LLY,1
2024-04-30,2.46,2.58,4.95,LLY,1
2024-02-06,2.22,2.49,12.22,LLY,1
2023-11-02,-0.13,0.1,174.32,LLY,1
2023-08-08,1.98,2.11,6.6,LLY,1
2023-04-27,1.73,1.62,-6.24,LLY,0
2023-02-02,1.78,2.09,17.41,LLY,1
2022-11-01,1.92,1.98,3.29,LLY,1
2022-08-04,1.69,1.25,-25.97,LLY,0
2022-04-28,2.32,2.77,19.25,LLY,1
2022-02-03,2.46,2.49,1.27,LLY,1
2021-10-26,1.98,1.94,-1.9,LLY,0
2021-08-03,1.89,1.87,-1.19,LLY,0
2021-04-27,2.13,1.87,-12.02,LLY,0
2021-01-29,2.35,2.75,16.81,LLY,1
2020-10-27,1.71,1.54,-10.05,LLY,0
2020-07-30,1.56,1.89,21.02,LLY,1
2020-04-23,1.48,1.75,18.24,LLY,1
2020-01-30,1.52,1.73,13.67,LLY,1
2019-10-23,1.41,1.48,5.34,LLY,1
2019-07-30,1.45,1.5,3.45,LLY,1
2019-04-30,1.31,1.33,1.31,LLY,1
2019-02-06,1.34,1.33,-0.7,LLY,0
2018-11-06,1.35,1.39,2.96,LLY,1
2018-07-24,1.3,1.5,15.77,LLY,1
2018-04-24,1.13,1.34,18.29,LLY,1
2018-01-31,1.07,1.14,6.15,LLY,1
2017-10-24,1.03,1.05,2.18,LLY,1
2017-07-25,1.05,1.11,5.41,LLY,1
2017-04-25,0.96,0.98,1.76,LLY,1
2017-01-31,0.98,0.95,-2.89,LLY,0
2016-10-25,0.96,0.88,-8.12,LLY,0
2016-07-26,0.86,0.86,0.26,LLY,0
2025-03-06,1.49,1.6,7.5,AVGO,1
2024-12-12,1.38,1.42,2.79,AVGO,1
2024-09-05,1.2,1.24,3.11,AVGO,1
2024-06-12,10.84,10.96,1.07,AVGO,1
2024-03-07,10.29,10.99,6.78,AVGO,1
2023-12-07,10.98,11.06,0.71,AVGO,1
2023-08-31,10.42,10.54,1.12,AVGO,1
2023-06-01,10.08,10.32,2.36,AVGO,1
2023-03-02,10.1,10.33,2.26,AVGO,1
2022-12-08,10.28,10.45,1.65,AVGO,1
2022-09-01,9.56,9.73,1.75,AVGO,1
2022-05-26,8.71,9.07,4.19,AVGO,1
2022-03-03,8.08,8.39,3.83,AVGO,1
2021-12-09,7.74,7.81,0.86,AVGO,1
2021-09-02,6.88,6.96,1.17,AVGO,1
2021-06-03,6.43,6.62,3.03,AVGO,1
2021-03-04,6.56,6.61,0.75,AVGO,1
2020-12-10,6.25,6.35,1.61,AVGO,1
2020-09-03,5.24,5.4,3.11,AVGO,1
2020-06-04,5.14,5.14,-0.03,AVGO,0
2020-03-12,5.33,5.25,-1.51,AVGO,0
2019-12-12,5.35,5.39,0.66,AVGO,1
2019-09-12,5.13,5.16,0.65,AVGO,1
2019-06-13,5.16,5.21,0.99,AVGO,1
2019-03-14,5.23,5.55,6.2,AVGO,1
2018-12-06,5.58,5.85,4.89,AVGO,1
2018-09-06,4.83,4.98,3.07,AVGO,1
2018-06-07,4.76,4.88,2.47,AVGO,1
2018-03-15,5.05,5.12,1.39,AVGO,1
2017-12-06,4.52,4.59,1.58,AVGO,1
2017-08-24,4.03,4.1,1.8,AVGO,1
2017-06-01,3.5,3.69,5.39,AVGO,1
2017-03-01,3.48,3.63,4.35,AVGO,1
2016-12-08,3.38,3.47,2.74,AVGO,1
2016-09-01,2.76,2.89,4.85,AVGO,1
2016-06-02,2.38,2.53,6.41,AVGO,1
2025-04-23,1.07,1.28,19.91,TXN,1
2025-01-23,1.2,1.3,7.97,TXN,1
2024-10-22,1.38,1.47,6.84,TXN,1
2024-07-23,1.17,1.22,4.56,TXN,1
2024-04-23,1.07,1.2,12.3,TXN,1
2024-01-23,1.47,1.49,1.57,TXN,1
2023-10-24,1.82,1.85,1.85,TXN,1
2023-07-25,1.76,1.87,6.13,TXN,1
2023-04-25,1.78,1.85,4.12,TXN,1
2023-01-24,1.98,2.13,7.55,TXN,1
2022-10-25,2.39,2.45,2.32,TXN,1
2022-07-26,2.12,2.45,15.7,TXN,1
2022-04-26,2.18,2.35,7.97,TXN,1
2022-01-25,1.94,2.27,16.82,TXN,1
2021-10-26,2.05,2.07,0.84,TXN,1
2021-07-21,1.83,2.05,11.73,TXN,1
2021-04-27,1.58,1.85,17.15,TXN,1
2021-01-26,1.34,1.64,22.34,TXN,1
2020-10-20,1.28,1.45,12.99,TXN,1
2020-07-21,0.88,1.48,68.39,TXN,1
2020-04-21,1.0,1.24,23.8,TXN,1
2020-01-22,1.02,1.12,10.26,TXN,1
2019-10-22,1.42,1.49,5.17,TXN,1
2019-07-23,1.22,1.36,11.6,TXN,1
2019-04-23,1.13,1.22,8.17,TXN,1
2019-01-23,1.24,1.27,2.8,TXN,1
2018-10-23,1.53,1.58,3.0,TXN,1
2018-07-24,1.32,1.4,5.88,TXN,1
2018-04-24,1.11,1.35,21.94,TXN,1
2018-01-23,1.09,1.09,0.33,TXN,0
2017-10-24,1.12,1.26,12.41,TXN,1
2017-07-25,0.96,1.03,7.8,TXN,1
2017-04-25,0.83,0.85,2.69,TXN,1
2017-01-24,0.82,0.87,6.71,TXN,1
2016-10-26,0.86,0.94,9.03,TXN,1
2016-07-25,0.72,0.76,4.85,TXN,1
2025-05-29,4.24,4.28,0.99,COST,1
2025-03-06,4.11,4.02,-2.12,COST,0
2024-12-12,3.79,4.04,6.59,COST,1
2024-09-05,5.08,5.29,4.08,COST,1
2024-05-30,3.7,3.78,2.1,COST,1
2024-03-07,3.62,3.92,8.24,COST,1
2023-12-14,3.42,3.58,4.69,COST,1
2023-09-26,4.79,4.86,1.47,COST,1
2023-05-25,3.29,2.93,-11.02,COST,0
2023-03-02,3.21,3.3,2.88,COST,1
2022-12-08,3.11,3.1,-0.45,COST,0
2022-09-22,4.17,4.2,0.84,COST,1
2022-05-26,3.03,3.17,4.49,COST,1
2022-03-03,2.74,2.92,6.47,COST,1
2021-12-09,2.64,2.98,12.89,COST,1
2021-09-23,3.57,3.9,9.16,COST,1
2021-05-27,2.34,2.75,17.72,COST,1
2021-03-04,2.45,2.14,-12.63,COST,0
2020-12-10,2.05,2.3,12.15,COST,1
2020-09-24,2.84,3.04,7.19,COST,1
2020-05-28,1.95,1.89,-3.03,COST,0
2020-03-05,2.06,2.1,1.73,COST,1
2019-12-12,1.72,1.73,0.86,COST,1
2019-10-03,2.54,2.69,5.71,COST,1
2019-05-30,1.82,1.89,3.76,COST,1
2019-03-07,1.69,2.01,18.66,COST,1
2018-12-13,1.62,1.61,-0.79,COST,0
2018-10-04,2.36,2.36,0.01,COST,0
2018-05-31,1.69,1.7,0.8,COST,1
2018-03-07,1.47,1.42,-3.27,COST,0
2017-12-14,1.34,1.36,1.26,COST,1
2017-10-05,2.02,2.08,3.12,COST,1
2017-05-25,1.31,1.4,6.65,COST,1
2025-04-11,1.24,1.33,7.34,WFC,1
2025-01-15,1.35,1.58,17.11,WFC,1
2024-10-11,1.28,1.52,18.39,WFC,1
2024-07-12,1.29,1.33,2.95,WFC,1
2024-04-12,1.11,1.26,13.06,WFC,1
2024-01-12,1.17,1.29,9.8,WFC,1
2023-10-13,1.24,1.39,12.05,WFC,1
2023-07-14,1.16,1.25,8.22,WFC,1
2023-04-14,1.13,1.23,8.79,WFC,1
2023-01-13,0.66,0.61,-7.96,WFC,0
2022-10-14,1.09,1.3,18.92,WFC,1
2022-07-15,0.8,0.82,2.4,WFC,1
2022-04-14,0.8,0.88,9.66,WFC,1
2022-01-14,1.13,1.25,10.78,WFC,1
2021-10-14,0.99,1.22,22.86,WFC,1
2021-07-14,0.97,1.38,41.6,WFC,1
2021-04-14,0.7,1.05,50.66,WFC,1
2021-01-15,0.6,0.64,7.04,WFC,1
2020-10-14,0.45,0.42,-6.63,WFC,0
2020-07-14,-0.2,-0.66,-229.6,WFC,0
2020-04-14,0.33,0.01,-96.94,WFC,0
2020-01-14,1.12,0.93,-17.16,WFC,0
2019-10-15,1.15,1.07,-6.58,WFC,0
2019-07-16,1.15,1.3,12.86,WFC,1
2019-04-12,1.09,1.03,-5.73,WFC,0
2019-01-15,1.17,1.09,-7.06,WFC,0
2018-10-12,1.17,1.16,-0.99,WFC,0
2018-07-13,1.12,1.08,-3.31,WFC,0
2018-04-13,1.06,1.12,5.18,WFC,1
2018-01-12,1.07,0.97,-9.04,WFC,0
2017-10-13,1.03,1.04,1.42,WFC,1
2017-07-14,1.01,1.07,5.9,WFC,1
2017-04-13,0.97,1.0,3.55,WFC,1
2017-01-13,1.0,1.03,3.06,WFC,1
2016-10-14,1.01,1.03,2.14,WFC,1
2016-07-15,1.01,1.01,0.18,WFC,0
2025-04-15,1.85,1.96,5.96,C,1
2025-01-15,1.22,1.34,9.85,C,1
2024-10-15,1.31,1.51,15.03,C,1
2024-07-12,1.39,1.52,9.32,C,1
2024-04-12,1.23,1.86,50.99,C,1
2024-01-12,0.81,0.84,4.05,C,1
2023-10-13,1.21,1.52,25.85,C,1
2023-07-14,1.3,1.37,5.63,C,1
2023-04-14,1.67,1.86,11.16,C,1
2023-01-13,1.14,1.1,-3.79,C,0
2022-10-14,1.42,1.5,5.59,C,1
2022-07-15,1.68,2.3,36.72,C,1
2022-04-14,1.55,2.31,49.36,C,1
2022-01-14,1.38,1.46,5.91,C,1
2021-10-14,1.65,2.15,30.35,C,1
2021-07-14,1.96,2.63,33.88,C,1
2021-04-15,2.6,3.62,39.38,C,1
2021-01-15,1.34,2.08,55.47,C,1
2020-10-13,0.93,1.55,67.52,C,1
2020-07-14,0.28,0.5,79.57,C,1
2020-04-15,1.04,1.05,0.62,C,1
2020-01-14,1.84,2.15,16.99,C,1
2019-10-15,1.95,1.99,2.04,C,1
2019-07-15,1.8,1.83,1.41,C,1
2019-04-15,1.8,1.87,4.07,C,1
2019-01-14,1.55,1.61,4.18,C,1
2018-10-12,1.69,1.73,2.11,C,1
2018-07-13,1.56,1.63,4.64,C,1
2018-04-13,1.61,1.68,4.16,C,1
2018-01-16,1.19,1.28,7.79,C,1
2017-10-12,1.32,1.42,7.58,C,1
2017-07-14,1.21,1.28,5.97,C,1
2017-04-13,1.24,1.35,9.27,C,1
2017-01-18,1.12,1.14,1.82,C,1
2016-10-14,1.16,1.24,7.24,C,1
2016-07-15,1.1,1.24,13.1,C,1
2025-04-29,1.38,1.49,7.92,UPS,1
2025-01-30,2.53,2.75,8.65,UPS,1
2024-10-24,1.63,1.76,8.21,UPS,1
2024-07-23,1.99,1.79,-10.07,UPS,0
2024-04-23,1.29,1.43,11.17,UPS,1
2024-01-30,2.46,2.47,0.38,UPS,1
2023-10-26,1.52,1.57,3.13,UPS,1
2023-08-08,2.5,2.54,1.78,UPS,1
2023-04-25,2.21,2.2,-0.44,UPS,0
2023-01-31,3.59,3.62,0.92,UPS,1
2022-10-25,2.84,2.99,5.16,UPS,1
2022-07-26,3.16,3.29,4.21,UPS,1
2022-04-26,2.88,3.05,5.77,UPS,1
2022-02-01,3.1,3.59,15.73,UPS,1
2021-10-26,2.55,2.71,6.47,UPS,1
2021-07-27,2.82,3.06,8.5,UPS,1
2021-04-27,1.72,2.77,60.89,UPS,1
2021-02-02,2.14,2.66,24.06,UPS,1
2020-10-28,1.9,2.28,20.03,UPS,1
2020-07-30,1.07,2.13,98.63,UPS,1
2020-04-28,1.23,1.15,-6.52,UPS,0
2020-01-30,2.11,2.11,0.16,UPS,0
2019-10-22,2.06,2.07,0.61,UPS,1
2019-07-24,1.92,1.96,1.82,UPS,1
2019-04-25,1.41,1.39,-1.73,UPS,0
2019-01-31,1.9,1.94,2.03,UPS,1
2018-10-24,1.82,1.82,0.17,UPS,0
2018-07-25,1.93,1.94,0.63,UPS,1
2018-04-26,1.54,1.55,0.5,UPS,1
2018-02-01,1.66,1.67,0.43,UPS,1
2017-10-26,1.45,1.45,0.15,UPS,0
2017-07-27,1.47,1.58,7.65,UPS,1
2017-04-27,1.29,1.32,2.5,UPS,1
2017-01-31,1.69,1.63,-3.56,UPS,0
2016-10-27,1.44,1.44,,UPS,0
2016-07-29,1.43,1.43,0.21,UPS,0
2025-04-22,1.35,1.47,8.5,RTX,1
2025-01-28,1.38,1.54,11.81,RTX,1
2024-10-22,1.34,1.45,8.14,RTX,1
2024-07-25,1.3,1.41,8.86,RTX,1
2024-04-23,1.23,1.34,8.84,RTX,1
2024-01-23,1.24,1.29,3.7,RTX,1
2023-10-24,1.21,1.25,3.34,RTX,1
2023-07-25,1.18,1.29,9.41,RTX,1
2023-04-25,1.13,1.22,8.16,RTX,1
2023-01-24,1.24,1.27,2.34,RTX,1
2022-10-25,1.14,1.21,6.35,RTX,1
2022-07-26,1.12,1.16,3.41,RTX,1
2022-04-26,1.02,1.15,13.27,RTX,1
2022-01-25,1.02,1.08,5.52,RTX,1
2021-10-26,1.08,1.26,16.2,RTX,1
2021-07-27,0.93,1.03,10.8,RTX,1
2021-04-27,0.87,0.9,3.87,RTX,1
2021-01-26,0.7,0.74,5.83,RTX,1
2020-10-27,0.5,0.58,15.17,RTX,1
2020-07-28,0.12,0.4,222.4,RTX,1
2020-05-07,1.22,1.78,45.32,RTX,1
2020-01-28,1.84,1.94,5.46,RTX,1
2019-10-22,2.03,2.21,8.73,RTX,1
2019-07-23,2.05,2.2,7.52,RTX,1
2019-04-23,1.71,1.91,11.48,RTX,1
2019-01-23,1.53,1.95,27.23,RTX,1
2018-10-23,1.81,1.93,6.35,RTX,1
2018-07-24,1.85,1.97,6.61,RTX,1
2018-04-24,1.52,1.77,16.83,RTX,1
2018-01-24,1.56,1.6,2.53,RTX,1
2017-10-24,1.68,1.73,2.75,RTX,1
2017-07-25,1.78,1.85,3.94,RTX,1
2017-04-26,1.39,1.48,6.52,RTX,1
2025-05-01,3.93,3.95,0.63,LIN,1
2025-02-06,3.93,3.97,1.12,LIN,1
2024-10-31,3.89,3.94,1.22,LIN,1
2024-08-02,3.78,3.85,1.76,LIN,1
2024-05-02,3.68,3.75,2.03,LIN,1
2024-02-06,3.49,3.59,2.87,LIN,1
2023-10-26,3.57,3.63,1.65,LIN,1
2023-07-27,3.48,3.57,2.72,LIN,1
2023-04-27,3.13,3.42,9.18,LIN,1
2023-02-07,2.91,3.16,8.49,LIN,1
2022-10-27,2.93,3.1,5.71,LIN,1
2022-07-28,2.96,3.1,4.64,LIN,1
2022-04-28,2.78,2.93,5.55,LIN,1
2022-02-10,2.67,2.77,3.66,LIN,1
2021-10-28,2.66,2.73,2.67,LIN,1
2021-07-30,2.54,2.7,6.47,LIN,1
2021-05-06,2.26,2.49,10.41,LIN,1
2021-02-05,2.14,2.3,7.31,LIN,1
2020-11-04,1.97,2.15,9.12,LIN,1
2020-07-30,1.65,1.9,15.2,LIN,1
2020-05-07,1.84,1.89,2.88,LIN,1
2020-02-13,1.84,1.89,2.91,LIN,1
2019-11-12,1.78,1.94,8.87,LIN,1
2019-08-05,1.73,1.83,5.8,LIN,1
2019-05-10,1.59,1.69,6.12,LIN,1
2019-03-18,1.5,1.46,-2.5,LIN,0
2018-11-09,1.6,1.69,5.62,LIN,1
2018-07-26,1.69,1.72,1.58,LIN,1
2018-04-26,1.56,1.65,5.99,LIN,1
2018-01-25,1.48,1.52,2.72,LIN,1
2017-10-26,1.45,1.5,3.7,LIN,1
2017-07-27,1.42,1.46,2.48,LIN,1
2017-04-27,1.34,1.37,2.6,LIN,1
2017-01-26,1.41,1.41,0.08,LIN,0
2016-10-27,1.41,1.41,0.35,LIN,0
2016-07-28,1.36,1.39,2.0,LIN,1
2025-04-29,2.21,2.51,13.44,HON,1
2025-02-06,2.32,2.47,6.42,HON,1
2024-10-24,2.5,2.58,3.09,HON,1
2024-07-25,2.42,2.49,3.1,HON,1
2024-04-25,2.17,2.25,3.58,HON,1
2024-02-01,2.59,2.6,0.24,HON,1
2023-10-26,2.23,2.27,1.82,HON,1
2023-07-27,2.21,2.23,1.08,HON,1
2023-04-27,1.93,2.07,7.39,HON,1
2023-02-02,2.51,2.52,0.48,HON,1
2022-10-27,2.16,2.25,4.36,HON,1
2022-07-28,2.03,2.1,3.52,HON,1
2022-04-29,1.86,1.91,2.66,HON,1
2022-02-03,2.08,2.09,0.71,HON,1
2021-10-22,1.99,2.02,1.29,HON,1
2021-07-23,1.94,2.02,4.32,HON,1
2021-04-23,1.8,1.92,6.83,HON,1
2021-01-29,2.0,2.07,3.55,HON,1
2020-10-30,1.49,1.56,4.81,HON,1
2020-07-24,1.21,1.26,3.85,HON,1
2020-05-01,1.95,2.21,13.07,HON,1
2020-01-31,2.04,2.06,0.89,HON,1
2019-10-17,2.01,2.08,3.47,HON,1
2019-07-18,2.08,2.1,0.84,HON,1
2019-04-18,1.83,1.92,4.69,HON,1
2019-02-01,1.89,1.91,1.14,HON,1
2018-10-19,1.99,2.03,1.86,HON,1
2018-07-20,2.01,2.05,1.97,HON,1
2018-04-20,1.9,1.95,2.48,HON,1
2018-01-26,1.84,1.85,0.49,HON,1
2017-10-20,1.75,1.75,0.19,HON,0
2017-07-21,1.78,1.8,1.14,HON,1
2017-04-21,1.62,1.66,2.27,HON,1
2017-01-27,1.74,1.74,-0.01,HON,0
2016-10-21,1.6,1.6,-0.01,HON,0
2016-07-22,1.64,1.66,1.14,HON,1
2025-05-06,0.94,0.96,1.81,AMD,1
2025-02-04,1.08,1.09,1.14,AMD,1
2024-10-29,0.92,0.92,0.5,AMD,0
2024-07-30,0.68,0.69,2.04,AMD,1
2024-04-30,0.61,0.62,1.75,AMD,1
2024-01-30,0.77,0.77,-0.32,AMD,0
2023-10-31,0.68,0.7,3.44,AMD,1
2023-08-01,0.57,0.58,1.49,AMD,1
2023-05-02,0.56,0.6,6.36,AMD,1
2023-01-31,0.67,0.69,3.28,AMD,1
2022-11-01,0.68,0.67,-2.15,AMD,0
2022-08-02,1.03,1.05,1.62,AMD,1
2022-05-03,0.91,1.13,24.18,AMD,1
2022-02-01,0.76,0.92,21.36,AMD,1
2021-10-26,0.67,0.73,9.02,AMD,1
2021-07-27,0.54,0.63,16.0,AMD,1
2021-04-27,0.44,0.52,18.15,AMD,1
2021-01-26,0.47,0.52,10.41,AMD,1
2020-10-27,0.36,0.41,15.06,AMD,1
2020-07-28,0.16,0.18,10.09,AMD,1
2020-04-28,0.18,0.18,0.09,AMD,0
2020-01-28,0.31,0.32,4.37,AMD,1
2019-10-29,0.18,0.18,-1.69,AMD,0
2019-07-30,0.08,0.08,3.9,AMD,0
2019-04-30,0.05,0.06,16.75,AMD,1
2019-01-29,0.08,0.08,-2.39,AMD,0
2018-10-24,0.12,0.13,4.56,AMD,1
2018-07-25,0.13,0.14,11.64,AMD,1
2018-04-25,0.09,0.11,23.94,AMD,1
2018-01-30,0.05,0.08,62.5,AMD,1
2017-10-24,0.08,0.1,32.28,AMD,1
2017-05-01,-0.04,-0.04,3.66,AMD,0
2017-01-31,-0.02,-0.01,35.73,AMD,1
2016-07-21,-0.08,-0.05,40.0,AMD,1
2025-04-23,1.4,1.6,14.1,IBM,1
2025-01-29,3.75,3.92,4.63,IBM,1
2024-10-23,2.23,2.3,3.29,IBM,1
2024-07-24,2.2,2.43,10.63,IBM,1
2024-04-24,1.6,1.68,5.1,IBM,1
2024-01-24,3.78,3.87,2.43,IBM,1
2023-10-25,2.13,2.2,3.51,IBM,1
2023-07-19,2.01,2.18,8.52,IBM,1
2023-04-19,1.26,1.36,8.1,IBM,1
2023-01-25,3.6,3.6,0.07,IBM,0
2022-10-19,1.77,1.81,2.03,IBM,1
2022-07-18,2.27,2.31,1.64,IBM,1
2022-04-19,1.38,1.4,1.28,IBM,1
2022-01-24,3.3,3.35,1.56,IBM,1
2021-10-20,2.5,2.52,0.83,IBM,1
2021-07-19,2.29,2.33,1.79,IBM,1
2021-04-19,1.63,1.77,8.47,IBM,1
2021-01-21,1.79,2.07,15.55,IBM,1
2020-10-19,2.58,2.58,-0.01,IBM,0
2020-07-20,2.07,2.18,5.07,IBM,1
2020-04-20,1.8,1.84,2.5,IBM,1
2020-01-21,4.68,4.71,0.53,IBM,1
2019-10-16,2.67,2.68,0.51,IBM,1
2019-07-17,3.07,3.17,3.29,IBM,1
2019-04-16,2.22,2.25,1.33,IBM,1
2019-01-22,4.82,4.87,1.1,IBM,1
2018-10-16,3.4,3.42,0.68,IBM,1
2018-07-18,3.04,3.08,1.25,IBM,1
2018-04-17,2.42,2.45,1.39,IBM,1
2018-01-18,5.17,5.18,0.11,IBM,1
2017-10-17,3.28,3.3,0.73,IBM,1
2017-07-18,2.74,2.79,1.76,IBM,1
2017-04-18,2.35,2.38,1.28,IBM,1
2017-01-19,4.88,5.01,2.67,IBM,1
2016-10-17,3.23,3.29,1.73,IBM,1
2016-07-18,2.89,2.95,2.23,IBM,1
2025-04-30,2.82,2.85,1.02,QCOM,1
2025-02-05,2.96,3.41,15.05,QCOM,1
2024-11-06,2.56,2.69,5.1,QCOM,1
2024-07-31,2.25,2.33,3.57,QCOM,1
2024-05-01,2.32,2.44,5.11,QCOM,1
2024-01-31,2.37,2.75,16.01,QCOM,1
2023-11-01,1.91,2.02,5.97,QCOM,1
2023-08-02,1.81,1.87,3.47,QCOM,1
2023-05-03,2.15,2.15,0.07,QCOM,0
2023-02-02,2.34,2.37,1.15,QCOM,1
2022-11-02,3.13,3.13,0.06,QCOM,0
2022-07-27,2.87,2.96,3.29,QCOM,1
2022-04-27,2.91,3.21,10.23,QCOM,1
2022-02-02,3.01,3.23,7.35,QCOM,1
2021-11-03,2.26,2.55,12.79,QCOM,1
2021-07-28,1.68,1.92,14.32,QCOM,1
2021-04-28,1.67,1.9,13.99,QCOM,1
2021-02-03,2.1,2.17,3.19,QCOM,1
2020-11-04,1.17,1.45,24.04,QCOM,1
2020-07-29,0.71,0.86,21.42,QCOM,1
2020-04-29,0.78,0.88,12.24,QCOM,1
2020-02-05,0.85,0.99,15.93,QCOM,1
2019-11-06,0.71,0.78,10.4,QCOM,1
2019-07-31,0.75,0.8,6.73,QCOM,1
2019-05-01,0.72,0.77,7.66,QCOM,1
2019-01-30,1.09,1.2,9.99,QCOM,1
2018-11-07,0.83,0.9,9.01,QCOM,1
2018-07-25,0.71,0.75,5.95,QCOM,1
2018-04-25,0.68,0.8,17.09,QCOM,1
2018-01-31,0.91,0.98,7.32,QCOM,1
2017-11-01,0.81,0.92,13.37,QCOM,1
2017-07-19,0.81,0.83,3.01,QCOM,1
2017-04-19,1.19,1.34,12.14,QCOM,1
2017-01-25,1.18,1.19,0.77,QCOM,1
2016-11-02,1.13,1.28,13.64,QCOM,1
2016-07-20,0.97,1.16,19.96,QCOM,1
2025-05-22,10.91,11.65,6.81,INTU,1
2025-02-25,2.58,3.32,28.49,INTU,1
2024-11-21,2.35,2.5,6.29,INTU,1
2024-08-22,1.85,1.99,7.86,INTU,1
2024-05-23,9.37,9.88,5.48,INTU,1
2024-02-22,2.3,2.63,14.36,INTU,1
2023-11-28,1.98,2.47,24.84,INTU,1
2023-08-24,1.44,1.65,14.95,INTU,1
2023-05-23,8.48,8.92,5.18,INTU,1
2023-02-23,1.44,2.2,52.9,INTU,1
2022-11-29,1.22,1.66,35.64,INTU,1
2022-08-23,0.98,1.1,11.97,INTU,1
2022-05-24,7.58,7.65,0.95,INTU,1
2022-02-24,1.85,1.55,-16.3,INTU,0
2021-11-18,0.97,1.53,57.26,INTU,1
2021-08-24,1.59,1.97,23.74,INTU,1
2021-05-25,6.47,6.07,-6.22,INTU,0
2021-02-23,0.91,0.68,-25.02,INTU,0
2020-11-19,0.37,0.94,151.23,INTU,1
2020-08-25,1.05,1.81,72.2,INTU,1
